id,name,contactType,favoriteEmail,description,emails,favoriteUrl,urls,favoriteAddress,addresses,groups,createdAt,createdBy,addedToGroupAt,addedToGroupBy,Accelerator Duration (in weeks),Founders,LinkedIn,Number of Exits,Number of Investments,Number of Portfolio Organizations,Stage,Twitter,linkedin-private-codex,linkedin-private-claude
922c7884-ad87-48fd-8652-ac28fac5f35f,Startupbootcamp InsurTech London,company,,Startupbootcamp InsurTech is the leading accelerator focused on insurance innovation.,,,,,,All accelerators,2026-02-15T20:34:04.792Z,Mirza Asceric,2026-02-15T20:34:05.047Z,Mirza Asceric,,"Nektarios Liolios, Sabine VanderLinden",https://www.linkedin.com/company/9998749,3,30,30,Seed,https://twitter.com/sbcInsurTech,,
ccf6fab6-4f6b-4326-b8a9-5b488862d58f,Startupbootcamp IoT & Data Tech,company,,Startupbootcamp is a Barcelona-based startup accelerator focused on investments in the European and global markets.,,,,,,All accelerators,2026-02-15T20:34:10.084Z,Mirza Asceric,2026-02-15T20:34:10.309Z,Mirza Asceric,,"Aldo de Jong, Angel Garcia",https://www.linkedin.com/showcase/startupbootcamp-iot-&-data-tech/,1,26,24,"Early Stage Venture, Seed",https://twitter.com/sbcIoT_Data,,
b0a853dc-7ef3-421f-a324-28c4ac336ec7,Startupbootcamp Scale Digital Health Miami,company,,"Seed fund and innovation program focused on digital health. Provides funding and a network of healthcare providers, insurers and investors.",,,,,,All accelerators,2026-02-15T20:34:06.172Z,Mirza Asceric,2026-02-15T20:34:06.415Z,Mirza Asceric,,"Carsten Kolbek, Christian Seale, Richard Celm, Zachariah George",https://www.linkedin.com/showcase/25018244/admin/updates/,7,24,24,Seed,https://twitter.com/sbcHealth,,
ee52ab26-4a08-4550-a654-a537adf9204d,Startupbootcamp Smart City Dubai,company,,Startupbootcamp Smart City Dubai is the leading program supporting innovative companies in the IoT & Connectivity.,,,,"Dubai, United Arab Emirates","Dubai, United Arab Emirates",All accelerators,2026-02-15T20:34:04.792Z,Mirza Asceric,2026-02-15T20:34:05.047Z,Mirza Asceric,14,,https://www.linkedin.com/showcase/dxbsmartcity/,2,12,10,,https://twitter.com/dxbsmartcity,,
81c631eb-6b0a-46b2-bda9-85be5ecf2d41,Startupbootcamp Smart City & IoT Amsterdam,company,,We run a vertical program focused on Smart City & IoT solutions.,,,,,,All accelerators,2026-02-15T20:34:02.929Z,Mirza Asceric,2026-02-15T20:34:03.166Z,Mirza Asceric,,"Marc Wesselink, Patrick Zeeuw, Ruud Hendriks",https://www.linkedin.com/company/startupbootcamp-amsterdam/,2,34,34,"Crowdfunding, Seed",https://twitter.com/sbcSmartCity,,
1e68231b-0b2f-454d-9b0e-ff8a6827dc3a,Startup Calgary,company,,"Startup Calgary activates startups, connects founders, and grows the local startup ecosystem.",,,,,,All accelerators,2026-02-15T20:34:08.664Z,Mirza Asceric,2026-02-15T20:34:08.904Z,Mirza Asceric,,,https://www.linkedin.com/company/startup-calgary-ced/,,1,1,,http://twitter.com/startupcalgary,,
c723e173-1c99-42a5-93ea-10bf87fc4d21,Startup Edmonton,company,,Startup Edmonton is an entrepreneurial campus and community hub. We want to see more tech-enabled companies start and scale in Edmonton.,,,,,,All accelerators,2026-02-15T20:34:10.084Z,Mirza Asceric,2026-02-15T20:34:10.309Z,Mirza Asceric,,"Cam Linke, Ken Bautista, Sam Jenkins",https://www.linkedin.com/company/startup-edmonton/,12,140,140,,https://twitter.com/startupedmonton,,
6acbc5a2-ecd3-4300-8967-77058969886b,Startup Garage,company,,Startup Garage is an incubator and accelerator.,,,,,,All accelerators,2026-02-15T20:34:06.172Z,Mirza Asceric,2026-02-15T20:34:06.415Z,Mirza Asceric,,Bob Bilbruck,https://www.linkedin.com/showcase/startupgarageoc/,,1,1,,,,
cf839c9e-5870-4030-9b4c-2c6cc9a153e1,Startup Haven,company,,"Membership organization for venture-scale startup founders, execs and investors.",,,,,,All accelerators,2026-02-15T20:34:11.126Z,Mirza Asceric,2026-02-15T20:34:11.373Z,Mirza Asceric,,,,,,,,,,
38e338e6-cd9a-46dc-8396-ea7e283504df,Startup Himachal,company,,Startup Himachal is established as an ecosystem that supports 'startups' and 'innovative projects in the State,,,,,,All accelerators,2026-02-15T20:34:11.126Z,Mirza Asceric,2026-02-15T20:34:11.373Z,Mirza Asceric,,,,,,,,,,
4c16bf55-72f7-4080-b18b-1cb26acac88f,Startup Labs UCLA,company,,Startup Labs is UCLA's student run startup accelerator.,,,,,,All accelerators,2026-02-15T20:34:02.929Z,Mirza Asceric,2026-02-15T20:34:03.166Z,Mirza Asceric,,,https://www.linkedin.com/company/startup-labs-ucla/,,1,1,"Early Stage Venture, Seed",,,
8b22dc0f-f38c-43ac-9998-642631992a5d,Startup Minds,company,,Startup Minds is a new kind of seed fund and startup accelerator.,,,,,,All accelerators,2026-02-15T20:34:06.172Z,Mirza Asceric,2026-02-15T20:34:06.415Z,Mirza Asceric,,,https://www.linkedin.com/company/startup-minds/,,3,2,Seed,,,
ad12741d-9648-4578-bfc9-ecfee0faa397,Starve Ups,company,,"Starve Ups is a group of founders, from seven Oregon-based startup companies, as the state's first accelerator.",,,,,,All accelerators,2026-02-15T20:34:02.929Z,Mirza Asceric,2026-02-15T20:34:03.166Z,Mirza Asceric,,Nathan Gustafson,https://www.linkedin.com/company/starve-ups,26,142,140,,https://twitter.com/starveups,,
03595a32-fc95-474c-9e18-6cce5a29b7fd,STEMeIn,company,,STEMeIn is an Africa-focused pre-seed incubator and accelerator.,,,,,,All accelerators,2026-02-15T20:34:07.578Z,Mirza Asceric,2026-02-15T20:34:07.823Z,Mirza Asceric,,,,,1,1,Seed,,,
7b4f10d3-f3c8-4a76-bb65-aa54872ee525,Sting,company,,Sting enables talented people to turn their ideas into sustainable businesses.,,,,,,All accelerators,2026-02-15T20:34:11.126Z,Mirza Asceric,2026-02-15T20:34:11.373Z,Mirza Asceric,,,,,,,,,,
62d5c30f-49dd-48ff-83f0-7a48b085968d,StreakCap Ventures,company,,Investment Banking Firm,,,,,,All accelerators,2026-02-15T20:34:06.172Z,Mirza Asceric,2026-02-15T20:34:06.415Z,Mirza Asceric,2,Udit Akhouri,https://www.linkedin.com/company/streakcap-ventures,,3,3,"Early Stage Venture, Seed",,,
3a541506-a2f0-448a-9236-747e0add9b0c,Summer@Highland,company,,"Summer@Highland provides mentoring, office space, and resources for student-founded start-ups.",,,,,,All accelerators,2026-02-15T20:34:04.792Z,Mirza Asceric,2026-02-15T20:34:05.047Z,Mirza Asceric,,,,13,49,49,,http://twitter.com/HighlandSummer/media,,
f5766fb0-f472-4458-bc9d-c1c9eeccfc20,Sunbo Angel Partners,company,,Sunbo Angel Partners is a deep technology-focused Investor and business holding company.,,,,,,All accelerators,2026-02-15T20:34:04.792Z,Mirza Asceric,2026-02-15T20:34:05.047Z,Mirza Asceric,,,https://www.linkedin.com/company/sunbo-angel-partners,1,70,68,"Early Stage Venture, Seed",,,
9e6e4482-cf6c-427e-8998-6aff5a7fa40d,Sun Hung Kai & Co. Limited,company,investor.relations@shkco.com,Sun Hung Kai & Co. Limited (SEHK: 86) is a leader in alternative investing headquartered in Hong Kong.,investor.relations@shkco.com,https://www.shkco.com,https://www.shkco.com,"Causeway Bay, Hong Kong Island, Hong Kong","Causeway Bay, Hong Kong Island, Hong Kong","Corporate Venture Arms,All accelerators",2026-02-15T20:18:18.131Z,Mirza Asceric,2026-02-15T20:34:09.831Z,Mirza Asceric,,"Fung King Hey, Kwok Tak Seng, Lee Shau Kee",https://www.linkedin.com/company/sun-hung-kai-co,6,14,13,"Convertible Note, Debt, Post-Ipo, Private Equity, Secondary Market, Venture",,,
f87cfb4f-29f9-4344-8fdf-bffec266fcb7,SuperCharger,company,,"SuperCharger is the FinTech Accelerator in Asia, dedicated to both early-stage startups and scale-up FinTech companies aiming for growth.",,,,,,All accelerators,2026-02-15T20:34:08.664Z,Mirza Asceric,2026-02-15T20:34:08.904Z,Mirza Asceric,,"Janos Barberis, Renu Bhatia",https://www.linkedin.com/company/supercharger-ltd?trk=top_nav_home,,3,3,Seed,https://twitter.com/SuperChargerFT,,
7a23cc3c-e0e3-4fb6-8503-2fb520a4e926,SuperCharger Ventures,company,,SuperCharger Ventures is a EdTech accelerator dedicated to business development.,,https://www.superchargerventures.com/,https://www.superchargerventures.com/,"London, UK","London, UK","+100 best VC Funds in UK 🇬🇧,All accelerators",2026-02-15T20:29:02.297Z,Mirza Asceric,2026-02-15T20:34:07.261Z,Mirza Asceric,,,https://www.linkedin.com/company/supercharger-ventures,,2,2,,,"https://www.linkedin.com/in/alessandrodilullo, https://www.linkedin.com/in/alexander-aabol-6224b923b, https://www.linkedin.com/in/benita-faith-pushpam-3a80891aa, https://www.linkedin.com/in/indhuja-p-vijayan-54a929174, https://www.linkedin.com/in/iusef, https://www.linkedin.com/in/janosbarberis, https://www.linkedin.com/in/mar%C3%ADa-oliver-román-9467a2157",
119193fd-a327-4515-819f-17497da936ed,SuperNova,company,,SuperNova invests in early stage startups,,,,,,All accelerators,2026-02-15T20:34:02.929Z,Mirza Asceric,2026-02-15T20:34:03.166Z,Mirza Asceric,6,,,,5,3,"Early Stage Venture, Seed",,,
ec686d22-1197-4bfe-94e8-e34df9da0903,SURE International Technology,company,,SURE International Technology operates as an IT and software development company.,,,,,,All accelerators,2026-02-15T20:34:06.172Z,Mirza Asceric,2026-02-15T20:34:06.415Z,Mirza Asceric,,,https://www.linkedin.com/company/sureksa/,,1,1,"Early Stage Venture, Seed",https://twitter.com/SUREKSA,,
e60f5531-51b6-4f46-8acd-a9a1e1717f2f,SURGE Accelerator,company,,"SURGE, a seed fund and mentor-driven accelerator, invests in and enables entrepreneurs to solve the world's energy problems.",,,,,,All accelerators,2026-02-15T20:34:08.664Z,Mirza Asceric,2026-02-15T20:34:08.904Z,Mirza Asceric,,... ...,http://www.linkedin.com/company/surge-accelerator,2,40,36,"Early Stage Venture, Seed",http://twitter.com/SurgeVentures,,
7662dc8b-a022-482b-a309-5373545bc573,Sutton Capital,company,,Sutton Capital is a US based early stage investment platform that invests in pre-seed to Series A startups.,,,,,,"All VCs ,All VCs ,All VCs ,All accelerators",2026-02-15T19:35:12.910Z,Mirza Asceric,2026-02-15T20:34:08.447Z,Mirza Asceric,,Joel Palathinkal,https://www.linkedin.com/company/suttoncapital,2,7,7,"Early Stage Venture, Late Stage Venture, Private Equity, Seed",,,
cd27a298-fd67-41cc-bdc9-c2b0608a1e93,SVG Ventures,company,,SVG Ventures|THRIVE is an investment firm that invests in early-stage ag-tech and food tech companies.,,,,,,All accelerators,2026-02-15T20:34:11.126Z,Mirza Asceric,2026-02-15T20:34:11.373Z,Mirza Asceric,,,,,,,,,,
8d3d3d15-46b0-4e8d-ada2-fc46ecea3cae,Sweat Equity Ventures,company,,Sweat Equity Ventures is a Value Accelerator that invests expertise and time in exchange for equity.,,,,,,All accelerators,2026-02-15T20:34:04.792Z,Mirza Asceric,2026-02-15T20:34:05.047Z,Mirza Asceric,,Daniel Portillo,https://www.linkedin.com/company/sweatequityventures/,1,10,8,,https://twitter.com/SweatEquity_VC,,
23beb6d1-8b94-488a-b02d-d440079e3c61,Swiss Innovation Challenge,company,,Swiss Innovation Challenge is an innovation promotion program.,,,,,,All accelerators,2026-02-15T20:34:08.664Z,Mirza Asceric,2026-02-15T20:34:08.904Z,Mirza Asceric,,,https://www.linkedin.com/company/swiss-innovation-challenge/,,3,3,Grant,,,
960f0268-4fb8-4dfc-8de6-e0add796a27c,Swiss Start Up Factory,company,,"Launched in 2014, the Swiss Start Up Factory is a Zurich-based accelerator, looking for thriving digital entrepreneurs",,,,,,All accelerators,2026-02-15T20:34:06.172Z,Mirza Asceric,2026-02-15T20:34:06.415Z,Mirza Asceric,12,"Max Meister, Mike Baur, Oliver Walzer",https://www.linkedin.com/company/swiss-start-up-factory-ag,1,2,2,,https://www.twitter.com/s_s_uf,,
9e6e1ddb-e06d-4eb5-aeb1-45b5d012f4eb,Taiwan Accelerator,company,,"TA is Asia's first seed accelerator to combine the support of public companies, government, academia and the investment community.",,,,,,All accelerators,2026-02-15T20:34:04.792Z,Mirza Asceric,2026-02-15T20:34:05.047Z,Mirza Asceric,,,,,1,1,,,,
780891ec-9759-42cd-a063-ed753190f676,Takeoff Accelerator,company,,Takeoff Accelerator is a program that develops solutions and services in the aerospace and advanced hardware industries.,,,,,,All accelerators,2026-02-15T20:34:06.172Z,Mirza Asceric,2026-02-15T20:34:06.415Z,Mirza Asceric,,,https://www.linkedin.com/company/takeoffaccelerator/?originalSubdomain=it,,8,8,,,,
3ed0bd9c-deba-4773-881f-2588f1ea9a6e,TAP Angel Partners,company,,"TAP Angel Partners provides accelerator programs, venture investment, and corporate innovation.",,,,,,All accelerators,2026-02-15T20:34:06.172Z,Mirza Asceric,2026-02-15T20:34:06.415Z,Mirza Asceric,,,https://www.linkedin.com/company/tapangelpartners/,,9,8,"Early Stage Venture, Seed",,,
437d1010-9d43-4b7b-b46b-c9b20925497b,TechAlliance of Southwestern Ontario,company,,"Supporting Ontario's most promising start-ups and fastest growing tech companies, we fuel growth in Canada’s innovation economy.",,,,,,All accelerators,2026-02-15T20:34:08.664Z,Mirza Asceric,2026-02-15T20:34:08.904Z,Mirza Asceric,6,Christine Haas,https://www.linkedin.com/company/techalliance-of-southwestern-ontario/,,8,8,"Early Stage Venture, Grant, Seed",http://twitter.com/techalliance,,
0cf08ac1-52d6-4633-bf32-61d8772155e9,Techcelerator,company,,Techcelerator is a 10 weeks acceleration and funding program in Romania.,,,,,,All accelerators,2026-02-15T20:34:02.929Z,Mirza Asceric,2026-02-15T20:34:03.166Z,Mirza Asceric,,,https://www.linkedin.com/company/18336576/admin/,,3,3,Early Stage Venture,,,
bf175d31-fc1b-4456-bc1e-34bf70a5fbf5,TechConnect World Innovation Conference & Expo,company,,The TechConnect World Innovation Conference is an annual event that is specifically designed to accelerate the commercialization.,,,,,,All accelerators,2026-02-15T20:34:08.664Z,Mirza Asceric,2026-02-15T20:34:08.904Z,Mirza Asceric,,,https://www.linkedin.com/showcase/techconnect-world-innovation-conference,,5,5,,,,
9a707802-7457-43b5-a850-85f088d15dd6,TechItalia:Lab,company,,TechItalia:Lab is a London based accelerator with an intensive 10-week mentor-led programme supporting Italian-speaking startups.,,,,,,All accelerators,2026-02-15T20:34:06.172Z,Mirza Asceric,2026-02-15T20:34:06.415Z,Mirza Asceric,6,"Andrea Angella, Pier Paolo Mucelli",https://www.linkedin.com/company/18321447/,,17,17,Seed,https://www.twitter.com/piermucelli,,
27f96ba3-ac94-4b6d-8614-3701084a9abf,Technion DRIVE Accelerator,company,,The Technion DRIVE Accelerator is a 9 month funding and acceleration program for pre-seed and seed companies.,,,,,,All accelerators,2026-02-15T20:34:10.084Z,Mirza Asceric,2026-02-15T20:34:10.309Z,Mirza Asceric,,,https://www.linkedin.com/company/technion-drive-accelerator,,5,5,Seed,https://twitter.com/Technion_DRIVE,,
5ede1564-987f-4e08-813d-049811fdc5eb,TechnoArt,company,,"A global innovation platform, supporting entrepreneurs and startup companies on their journey to change the word",,,,,,All accelerators,2026-02-15T20:34:02.929Z,Mirza Asceric,2026-02-15T20:34:03.166Z,Mirza Asceric,,"Shani Peled, Tristan Jehan",https://www.linkedin.com/company/technoart-org/,,3,3,Early Stage Venture,https://twitter.com/TechnoArtLife,,
e2b755b6-6719-4522-94aa-cb0dc7c240a6,Techqala,company,,Techqala is nine day program to start-ups to develop their mentorship.,,,,,,All accelerators,2026-02-15T20:34:10.084Z,Mirza Asceric,2026-02-15T20:34:10.309Z,Mirza Asceric,,,https://www.linkedin.com/in/carriebedingfield,,3,3,,https://twitter.com/techqala,https://www.linkedin.com/in/carriebedingfield,https://www.linkedin.com/in/carriebedingfield
409634bd-800c-4131-8ab7-6d45decc6f82,Techstars Alabama Power EnergyTech Accelerator,company,,Techstars Alabama Power EnergyTech Accelerator focuses on innovation in energy technology and utility solution.,,,,,,All accelerators,2026-02-15T20:34:04.792Z,Mirza Asceric,2026-02-15T20:34:05.047Z,Mirza Asceric,13,Nate Schmidt,https://www.linkedin.com/company/techstars,,14,14,,,,
5b02d09a-1678-4293-8632-046647e81f34,Techstars Connection,company,,"Techstars Connection fosters innovation through the creation or products, services, and experiences to connect people.",,,,,,All accelerators,2026-02-15T20:34:06.172Z,Mirza Asceric,2026-02-15T20:34:06.415Z,Mirza Asceric,,,,,8,8,,,,
9677063c-11eb-4a7d-821f-12506df9bfcb,Techstars Music Accelerator,company,,Techstars Music Accelerator invests in entrepreneurs who are using technology to advance the music industry.,,,,,,All accelerators,2026-02-15T20:34:07.578Z,Mirza Asceric,2026-02-15T20:34:07.823Z,Mirza Asceric,13,,https://www.linkedin.com/company/techstars,,3,3,,,,
45352c0a-a2a7-4091-a42e-5439acad7cd0,Techstars New Orleans,company,,"Techstars New Orleans provide funding and support for Black, Hispanic and Latino, Indigenous American and Pacific Islander entrepreneurs.",,,,,,All accelerators,2026-02-15T20:34:10.084Z,Mirza Asceric,2026-02-15T20:34:10.309Z,Mirza Asceric,,,,,10,10,,,,
91499f77-a267-4684-8e25-1e92640bd7bb,Temasek Life Sciences Accelerator,company,,TLA is a agri-bio-sci-tech incubator that invest in early stage life sciences startups.,,,,,,All accelerators,2026-02-15T20:34:07.578Z,Mirza Asceric,2026-02-15T20:34:07.823Z,Mirza Asceric,,,https://www.linkedin.com/company/temaseklifesciencesaccelerator/,,1,1,"Early Stage Venture, Seed",,,
fec57a65-4348-446d-9611-8c34e74c99cf,Tenity,company,,Tenity is a global innovation ecosystem and early-stage investor powering the future of finance.,,,,🇨🇭 Switzerland,🇨🇭 Switzerland,All accelerators,2026-02-15T20:34:11.126Z,Mirza Asceric,2026-02-15T20:34:11.373Z,Mirza Asceric,,,,,,,,,,
876a723d-ef6f-4fc5-be3b-1381989f7fb1,Texas Venture Labs,company,,Jon Brumley Texas Venture Labs (TVL) provides market research and consulting done by graduate students at The University of Texas at Austin.,,,,,,All accelerators,2026-02-15T20:34:02.929Z,Mirza Asceric,2026-02-15T20:34:03.166Z,Mirza Asceric,,"Randall Crowder, Rob Adams",https://www.linkedin.com/school/txventurelabs,13,82,81,Non Equity Assistance,http://twitter.com/txventurelabs,,
03664b98-a48e-4851-8038-9e58c2396467,The Audacious Project,company,,The Audacious Project is a collaborative approach to funding big ideas with the potential to create change at thrilling scale.,,,,,,All accelerators,2026-02-15T20:34:11.126Z,Mirza Asceric,2026-02-15T20:34:11.373Z,Mirza Asceric,,,,,,,,,,
9add3c54-f4a9-4117-8573-f8a4c1b0245d,The Birdhouse,company,,The Birdhouse is an accelerator program for ambitious entrepreneurs,,,,,,All accelerators,2026-02-15T20:34:10.084Z,Mirza Asceric,2026-02-15T20:34:10.309Z,Mirza Asceric,24,Henri Jacobs,,,2,2,,https://www.twitter.com/gobirdhouse,,
7247b123-0e07-4fb1-96ee-f578f653bf4b,The Bosch D.N.A accelerator,company,,"The Bosch D.N.A accelerator program endeavors to provide Entrepreneurs with accelerated innovation, product/solution realization,",,,,,,All accelerators,2026-02-15T20:34:06.172Z,Mirza Asceric,2026-02-15T20:34:06.415Z,Mirza Asceric,16,,,,1,1,Seed,,,
b13a15e8-0eb7-406d-9a63-b511b8dd4bdf,The Bridges Accelerator,company,,The Bridges Accelerator is accelerate companies based on their vision of success.,,,,,,All accelerators,2026-02-15T20:34:11.126Z,Mirza Asceric,2026-02-15T20:34:11.373Z,Mirza Asceric,,,,,,,,,,
e4c69902-6e12-4151-a12a-9a3c1e6a7a4a,The Bulb,company,,The bulb is a web based meeting platform for developers of new ideas and partners for the same.,,,,,,All accelerators,2026-02-15T20:34:06.172Z,Mirza Asceric,2026-02-15T20:34:06.415Z,Mirza Asceric,,,https://www.linkedin.com/company/the-bulb,1,1,1,Seed,https://www.twitter.com/thebulb_eu,,
ee022026-417b-4691-8542-9c63314ac22e,The CDMN Soft-Landing Program,company,,"The CDMN Soft Landing program offers qualified, mature startups and SMEs exposure to business opportunities around the world.",,,,,,All accelerators,2026-02-15T20:34:06.172Z,Mirza Asceric,2026-02-15T20:34:06.415Z,Mirza Asceric,,,http://www.linkedin.com/company/canadian-digital-media-network,,3,3,,http://twitter.com/cdmn,,
4604aff2-a74a-460d-a4fe-f7d26db348d2,The Difference Engine,company,,The Difference Engine is a full service seed capital and mentoring program.,,,,,,All accelerators,2026-02-15T20:34:07.578Z,Mirza Asceric,2026-02-15T20:34:07.823Z,Mirza Asceric,,,,,4,4,Seed,https://twitter.com/differenceengin,,
92ef44c7-49cc-45d3-a992-8bfa140ff4b1,TheFactory,company,,TheFactory is the premier Nordic fintech & proptech accelerator & incubator.,,,,,,All accelerators,2026-02-15T20:34:04.792Z,Mirza Asceric,2026-02-15T20:34:05.047Z,Mirza Asceric,10,Ingar S. Bentsen,https://www.linkedin.com/company/thefactory-oslo-,,16,14,Seed,https://twitter.com/thefactory_,,
fe27c6e2-60c9-4c73-85b7-04f3096ba706,The FinLab,company,,The FinLab Pte Ltd accelerates the development of disruptive FinTech start-ups changing our world today.,,,,,,All accelerators,2026-02-15T20:34:11.126Z,Mirza Asceric,2026-02-15T20:34:11.373Z,Mirza Asceric,,,,,,,,,,
6a8d9db4-21d1-4f00-a11d-ae3bff46ca95,The Finlab by UOB and SGInnovate,company,,The FinLab is an innovation accelerator powered by United Overseas Bank (UOB) and SGInnovate,,,,,,All accelerators,2026-02-15T20:34:08.664Z,Mirza Asceric,2026-02-15T20:34:08.904Z,Mirza Asceric,,,https://www.linkedin.com/company/thefinlab,,1,1,,,,
108260ec-ffda-45de-8a71-60f428c4063c,The FIS FinTech Accelerator in Partnership with The Venture Center,company,,A partnership between FIS and The Venture Center,,,,,,All accelerators,2026-02-15T20:34:04.792Z,Mirza Asceric,2026-02-15T20:34:05.047Z,Mirza Asceric,12,Lee Watson,https://www.linkedin.com/company/arkansas-venture-center,9,60,56,"Early Stage Venture, Seed",https://twitter.com/venturecenter,,
31642109-a763-466e-86eb-0e5633864a76,The Founders Arena,company,,The Founders Arena operates as a non-profit accelerator with a focus on empowering entrepreneurs within the wealth management sector.,,,,,,All accelerators,2026-02-15T20:34:08.664Z,Mirza Asceric,2026-02-15T20:34:08.904Z,Mirza Asceric,10,Pamela Pecs Cytron,https://www.linkedin.com/company/the-founders-arena,,2,2,,,,
7abb1c0d-55c3-4d66-ac15-8fc07c50c0f6,THE GAIN,company,,Global Accelerator,,,,,,All accelerators,2026-02-15T20:34:04.792Z,Mirza Asceric,2026-02-15T20:34:05.047Z,Mirza Asceric,,B. V. Naidu,https://www.linkedin.com/company/the-gain/,,1,1,,,,
a82df0a3-253a-476a-85ea-6359badcbe9a,The Global Good Fund,company,,Accelerating the leadership development of high potential young social entrepreneurs tackling the world’s greatest issues.,,,,,,All accelerators,2026-02-15T20:34:11.126Z,Mirza Asceric,2026-02-15T20:34:11.373Z,Mirza Asceric,,,,,,,,,,
47f2cba2-2aef-41a4-bd73-dfab66990a05,The Hashgraph Association,company,,The Hashgraph Association is an independent non-profit organization focused on building a vibrant innovative ecosystem for startups.,,,,,,All accelerators,2026-02-15T20:34:08.664Z,Mirza Asceric,2026-02-15T20:34:08.904Z,Mirza Asceric,,,https://www.linkedin.com/company/the-hashgraph-association/,1,12,12,Grant,https://twitter.com/the_hashgraph,,
1b0ad538-87b7-4df7-ad43-aa598aaad603,The House Fund,company,,The House Fund is a pre-seed and early stage venture capital fund focused on the boldest Berkeley startups.,,,,Berkeley,Berkeley,"All VCs ,All VCs ,All VCs ,All accelerators",2026-02-15T19:35:09.429Z,Mirza Asceric,2026-02-15T20:34:09.831Z,Mirza Asceric,10,Jeremy Fiance,https://www.linkedin.com/company/the-house-fund,11,84,71,"Early Stage Venture, Seed",https://twitter.com/TheHouseVC/,,
2088da14-58a5-42ea-82c5-76f54e264588,The Invention Lab,company,,Top-notch Open Innovation Advisor Firm & Seed Investor in Korea and SEA,,,,,,All accelerators,2026-02-15T20:34:07.578Z,Mirza Asceric,2026-02-15T20:34:07.823Z,Mirza Asceric,,david kim,https://www.linkedin.com/company/the-invention-lab-corp/,2,96,83,,,,
5d455f8f-4d06-405a-9e06-04663e4c37d3,The Morpheus,company,,The Morpheus is a community-driven investment initiative focused on early-stage startups in India.,,,,,,All accelerators,2026-02-15T20:34:08.664Z,Mirza Asceric,2026-02-15T20:34:08.904Z,Mirza Asceric,,"Nandini Hirianniah, Sameer Guglani",http://www.linkedin.com/company/the-morpheus,2,42,42,Seed,http://twitter.com/morpheusgang,,
1cebce11-aacd-4c33-a11b-c8025c270838,The Next Big Thing Foundation,company,,"TNBT is a non-profit w a mission to identify and empower young entrepreneurs, giving them the funding, resources, education & network they",,,,,,All accelerators,2026-02-15T20:34:04.792Z,Mirza Asceric,2026-02-15T20:34:05.047Z,Mirza Asceric,,Meredith J Powell,http://www.linkedin.com/company/3748152,,1,1,,http://twitter.com/WeAreTNBT,,
c665a77d-e924-47e3-99b1-3ca5d2363b2c,The Pearse Lyons Accelerator,company,,The Pearse Lyons Accelerator is a three-month programme for 10 startups in agritech and ag-science.,,,,,,All accelerators,2026-02-15T20:34:10.084Z,Mirza Asceric,2026-02-15T20:34:10.309Z,Mirza Asceric,,Pearse Lyons,https://www.linkedin.com/company/the-pearse-lyons-accelerator,2,22,22,,https://twitter.com/TPLAccelerator,,
4ce2a178-a1a1-4c44-b041-3f7d642fbc39,The Robotics Factory,company,,The Robotics Factory is a set of programs led by Innovation Works and the Pittsburgh Robotics Network.,,,,,,All accelerators,2026-02-15T20:34:04.792Z,Mirza Asceric,2026-02-15T20:34:05.047Z,Mirza Asceric,,,https://www.linkedin.com/company/robotics-factory,,1,1,,https://twitter.com/,,
8d0146de-3fd6-4aab-b2ea-2868b47bcec9,Thescathcompanies,company,,Hybrid Venture capital firm,,,,,,All accelerators,2026-02-15T20:34:10.084Z,Mirza Asceric,2026-02-15T20:34:10.309Z,Mirza Asceric,12,Oluwajimi Akitunde,https://www.linkedin.com/company/thescathcompanies-limited/,,14,14,Seed,https://twitter.com/scathcommunity?s=21,,
2e7de5df-a1d6-4e93-901b-2770dbcc14ad,The Seed Group,company,,"The Seed Group discovers teams, projects and ideas and to help transform them into meaningful companies.",,,,,,All accelerators,2026-02-15T20:34:08.664Z,Mirza Asceric,2026-02-15T20:34:08.904Z,Mirza Asceric,,,,,2,2,,,,
db992016-55f2-4873-8cca-9e65adf412fd,The Startup Training,company,,The largest online pre-accelerator in Italy: we supported 400+ startups in just 3 years,,,,,,All accelerators,2026-02-15T20:34:07.578Z,Mirza Asceric,2026-02-15T20:34:07.823Z,Mirza Asceric,12,Alessandro Cordova,https://www.linkedin.com/school/the-startup-training,2,6,6,Convertible Note,,,
e68ecc9f-ddde-4ca5-a145-6c00b3b1ea99,The Tech Garden,company,,The Tech Garden is providing the environment and resources needed to foster the growth of emerging technology companies.,,,,,,All accelerators,2026-02-15T20:34:04.792Z,Mirza Asceric,2026-02-15T20:34:05.047Z,Mirza Asceric,,,https://www.linkedin.com/company/syracuse-technology-garden/,,3,3,,http://twitter.com/thetechgarden,,
c1f070e0-507e-4777-9975-576a36d3eb17,Thinktiv,company,,Thinktiv is a value-creation consulting firm. We create category-leading businesses that enhance valuations and accelerate revenue growth.,,,,,,All accelerators,2026-02-15T20:34:04.792Z,Mirza Asceric,2026-02-15T20:34:05.047Z,Mirza Asceric,,"Justin Petro, Paul Burke",http://www.linkedin.com/company/thinktiv,,3,3,Early Stage Venture,http://twitter.com/thinktiv,,
